xP, yP, zP, xR, yR, zR
14.19158,0.4900001,24.92848,0,236.8843,0
14.00458,0.4900001,24.68552,0,235.8871,0
13.81443,0.49,24.44496,0,234.8901,0
13.62138,0.49,24.20657,0,233.8932,0
13.42573,0.49,23.97019,0,232.8966,0
13.22774,0.49,23.73566,0,231.9001,0
13.02767,0.4899999,23.50279,0,230.9037,0
12.82579,0.4899999,23.27142,0,229.9074,0
12.62231,0.49,23.04137,0,228.9111,0
12.41748,0.49,22.81247,0,227.915,0
12.21149,0.49,22.58456,0,226.9188,0
12.00457,0.49,22.35746,0,226.9227,0
11.79689,0.49,22.13102,0,226.9266,0
11.58851,0.49,21.90522,0,226.9305,0
11.37945,0.49,21.68005,0,226.9344,0
11.16974,0.49,21.45548,0,226.9383,0
10.95941,0.49,21.23149,0,226.9422,0
10.74848,0.4899999,21.00806,0,226.9461,0
10.53697,0.4899999,20.78518,0,226.95,0
10.32491,0.4899999,20.56281,0,226.9538,0
10.11233,0.4899999,20.34095,0,226.9577,0
9.899232,0.4899999,20.11957,0,226.9617,0
9.685648,0.49,19.89867,0,226.9656,0
9.471595,0.49,19.67822,0,226.9695,0
9.257091,0.49,19.4582,0,225.9734,0
9.042155,0.49,19.2386,0,224.9773,0
8.826948,0.4899999,19.01926,0,223.9812,0
8.611631,0.49,18.80002,0,222.985,0
8.468498,0.5780008,18.6579,0,222.0755,0
8.276083,0.5956009,18.44591,0,221.5902,0
8.067559,0.5991209,18.22598,0,220.728,0
7.856123,0.599825,18.00417,0,219.7603,0
7.644446,0.5999658,17.78166,0,218.7616,0
7.433217,0.5999938,17.55856,0,217.7656,0
7.219481,0.5960698,17.33133,0,216.7656,0
7.008402,0.5907974,17.10543,0,215.7671,0
6.804358,0.5900577,16.88577,0,214.7733,0
6.603654,0.5900476,16.66525,0,213.7807,0
6.40797,0.5928555,16.44477,0,212.7915,0
6.209378,0.5906853,16.21475,0,211.7958,0
6.014046,0.5878032,15.98456,0,210.8,0
5.822185,0.5847915,15.75485,0,209.8134,0
5.638088,0.5871971,15.53056,0,208.8196,0
5.455392,0.5901945,15.30231,0,207.8144,0
5.270921,0.5907091,15.06806,0,206.7913,0
5.086155,0.5883006,14.82953,0,205.7194,0
4.898158,0.5791402,14.58409,0,204.7039,0
4.71276,0.5648118,14.3376,0,203.6783,0
4.530349,0.5495899,14.08936,0,202.6104,0
4.351337,0.5343343,13.83913,0,201.4804,0
4.17589,0.519267,13.58672,0,200.3245,0
4.007122,0.5116393,13.34024,0,199.3326,0
3.836157,0.5030134,13.08534,0,198.3352,0
3.671587,0.5006025,12.83501,0,197.3449,0
3.507064,0.5001205,12.57918,0,196.3507,0
3.343968,0.500024,12.31977,0,195.3549,0
3.183414,0.5000048,12.05837,0,194.359,0
3.025643,0.500001,11.79523,0,193.363,0
2.870768,0.5000002,11.53038,0,192.3671,0
2.718875,0.5000001,11.26383,0,191.3712,0
2.570047,0.5,10.99558,0,190.3754,0
2.424362,0.5,10.72564,0,189.3797,0
2.281897,0.5,10.454,0,188.384,0
2.142725,0.4999999,10.18069,0,187.3884,0
2.006922,0.4999998,9.905706,0,186.3929,0
1.874559,0.4999999,9.629073,0,185.3974,0
1.745706,0.5,9.350808,0,184.402,0
1.620432,0.5,9.070933,0,184.4067,0
1.498801,0.4999999,8.789475,0,184.4112,0
1.380673,0.4999999,8.506475,0,184.4155,0
1.266087,0.4999999,8.221972,0,184.4185,0
1.154687,0.4999999,7.936161,0,184.4226,0
1.04646,0.4999999,7.649089,0,184.4265,0
0.9413034,0.4999998,7.36084,0,184.4304,0
0.839113,0.4999998,7.07149,0,184.4343,0
0.7397886,0.4999999,6.78111,0,184.438,0
0.6432316,0.4999998,6.489768,0,184.4418,0
0.5493571,0.5,6.197521,0,184.4382,0
0.4580551,0.5000001,5.904435,0,184.4419,0
0.3692458,0.4999999,5.610559,0,183.4389,0
0.2828505,0.5,5.315942,0,182.437,0
0.1991528,0.5,5.020572,0,181.4405,0
0.118146,0.4999999,4.724476,0,180.4439,0
0.03992913,0.4999999,4.427654,0,179.4472,0
-0.03540257,0.5,4.13011,0,178.4505,0
-0.1077569,0.4999999,3.831851,0,177.4538,0
-0.1770447,0.4999999,3.532888,0,176.457,0
-0.2431799,0.4999999,3.233234,0,175.4602,0
-0.3060782,0.4999999,2.932906,0,174.457,0
-0.3656595,0.4999999,2.631924,0,173.4539,0
-0.4218443,0.4999999,2.330312,0,173.4509,0
-0.4745534,0.4999999,2.028094,0,173.4477,0
-0.5240881,0.4999999,1.725301,0,173.4516,0
-0.5704583,0.4999998,1.421971,0,173.4555,0
