xP, yP, zP, xR, yR, zR
0.009195169,0.5,10.27145,0,0.1150777,0
0.01001421,0.4999999,10.57874,0,0.1189924,0
0.01086933,0.4999999,10.88603,0,0.1228986,0
0.01175992,0.4999999,11.19332,0,0.1267979,0
0.01268544,0.5,11.50061,0,0.1306867,0
0.01364533,0.5,11.80789,0,0.1345722,0
0.01463908,0.5000001,12.11518,0,0.1384473,0
0.01566619,0.4999999,12.42247,0,0.1423566,0
0.0167262,0.4999999,12.72976,0,0.1462609,0
0.01781858,0.4999999,13.03705,0,0.1501599,0
0.01894292,0.4999999,13.34434,0,0.1540554,0
0.02009879,0.5,13.65163,0,0.1579441,0
0.02128577,0.5,13.95892,0,0.1618258,0
0.02250349,0.5,14.26621,0,0.1657076,0
0.02375155,0.5000001,14.5735,0,0.1695824,0
0.02502959,0.4999999,14.88078,0,0.173495,0
0.0263372,0.4999999,15.18807,0,0.1774062,0
0.02767412,0.4999999,15.49536,0,0.1813135,0
0.02903998,0.4999999,15.80265,0,0.1852157,0
0.03043444,0.4999999,16.10994,0,0.1891197,0
0.03185729,0.4999999,16.41722,0,0.1930202,0
0.03330817,0.4999999,16.72451,0,0.1969189,0
0.03478681,0.4999999,17.0318,0,0.2008193,0
0.03629296,0.4999999,17.33909,0,0.2047197,0
0.03782637,0.4999999,17.64637,0,0.2086217,0
0.03938681,0.4999999,17.95366,0,0.2125203,0
0.04097404,0.4999999,18.26095,0,0.2164206,0
0.04258781,0.4999999,18.56824,0,0.2203225,0
0.04422791,0.4999999,18.87552,0,0.2242279,0
0.04589413,0.4999999,19.18281,0,0.2281334,0
0.04735227,0.4999999,19.4901,0,0.2319962,0
0.04875896,0.4999998,19.79738,0,0.235857,0
0.05011705,0.4999998,20.10467,0,0.2397125,0
0.0514292,0.4999998,20.41196,0,0.2435644,0
0.05269798,0.5,20.71925,0,1.247453,0
0.05392866,0.5,21.02654,0,2.251321,0
0.05533173,0.5,21.33382,0,3.255167,0
0.05734159,0.5,21.6411,0,4.251246,0
0.05999312,0.4999999,21.94837,0,5.247376,0
0.06346808,0.4999999,22.25561,0,6.243506,0
0.06794044,0.4999999,22.56283,0,7.23966,0
0.07229021,0.4999999,22.85809,0,8.235827,0
0.0766208,0.4999999,23.14864,0,9.23203,0
0.08093193,0.4999999,23.43448,0,10.22827,0
0.08522307,0.4999999,23.71562,0,11.22456,0
0.08949339,0.4999999,23.99204,0,12.22091,0
0.09374195,0.4999999,24.26375,0,13.21733,0
0.09796761,0.4999999,24.53076,0,14.21382,0
0.1021691,0.5,24.79305,0,15.21038,0
0.1063449,0.4999999,25.05064,0,16.20704,0
0.1104932,0.4999999,25.30352,0,17.2038,0
0.1146122,0.4999999,25.55169,0,18.20066,0
0.1187009,0.4999999,25.79515,0,19.20374,0
0.1227553,0.4999999,26.0339,0,20.20667,0
0.1267737,0.4999999,26.26794,0,21.20948,0
0.1307535,0.4999999,26.49727,0,22.21216,0
0.1346918,0.4999999,26.7219,0,23.2147,0
0.1385861,0.4999999,26.94181,0,24.21711,0
0.1424331,0.4999999,27.15702,0,25.21938,0
0.14623,0.5,27.36752,0,26.22149,0
0.1499736,0.4999999,27.57331,0,27.22347,0
0.1536605,0.5,27.77439,0,28.22528,0
0.1572875,0.4999999,27.97077,0,29.22693,0
0.1608511,0.4999999,28.16243,0,30.22843,0
0.1643479,0.4999999,28.34939,0,31.22976,0
0.1677745,0.4999999,28.53163,0,32.23093,0
0.1711273,0.4999999,28.70917,0,33.23192,0
0.1744031,0.4999999,28.882,0,34.23275,0
0.1775981,0.4999999,29.05013,0,35.23339,0
0.1807091,0.5,29.21354,0,36.23387,0
0.1837327,0.4999999,29.37225,0,37.23418,0
0.1866655,0.5,29.52625,0,38.2343,0
0.1895044,0.5,29.67554,0,39.23426,0
0.1922462,0.4999999,29.82013,0,40.23403,0
0.1948879,0.4999999,29.96,0,41.23363,0
0.1974268,0.4999999,30.09517,0,42.23305,0
0.1998599,0.4999999,30.22563,0,43.2323,0
0.2021849,0.4999999,30.35138,0,44.23137,0
0.2043993,0.4999999,30.47243,0,45.23028,0
0.2065012,0.5,30.58877,0,46.22902,0
0.2084885,0.5,30.7004,0,47.22758,0
0.2103597,0.5,30.80732,0,48.22599,0
0.2121135,0.4999999,30.90953,0,49.22423,0
0.2137487,0.5,31.00704,0,50.22231,0
0.2239824,0.5,31.10771,0,51.22101,0
0.2426037,0.5,31.21142,0,52.22028,0
0.2694371,0.4999999,31.31808,0,53.22006,0
0.304338,0.5,31.4276,0,54.22029,0
0.3471898,0.5,31.5399,0,55.22091,0
0.3978993,0.5,31.6549,0,56.22185,0
0.4563938,0.5,31.77251,0,57.22308,0
0.5226174,0.4999999,31.89265,0,58.22454,0
0.5965285,0.4999999,32.01524,0,59.22619,0
0.6780974,0.4999999,32.14018,0,60.22801,0
0.7673041,0.4999999,32.26738,0,61.22997,0
0.8641368,0.5,32.39675,0,62.23205,0
0.9685903,0.5,32.52818,0,63.23423,0
1.080664,0.4999999,32.66156,0,64.23647,0
1.200363,0.4999999,32.79679,0,65.23881,0
1.327694,0.5,32.93377,0,66.24119,0
1.462667,0.5,33.07236,0,67.24362,0
1.605295,0.4999999,33.21245,0,68.24609,0
1.755589,0.4999999,33.35393,0,69.24858,0
1.913563,0.4999999,33.49666,0,70.25109,0
2.079233,0.4999999,33.64052,0,71.25363,0
2.252611,0.4999999,33.78538,0,72.25618,0
2.433623,0.4999999,33.93122,0,73.25022,0
2.622332,0.4999999,34.07785,0,74.24196,0
2.818737,0.4999998,34.22515,0,75.23004,0
3.022826,0.4999999,34.37302,0,76.21313,0
3.234744,0.4999999,34.52113,0,77.21067,0
3.454437,0.4999999,34.66943,0,78.21309,0
3.681691,0.4999999,34.81812,0,79.1694,0
3.916777,0.5000002,34.96665,0,80.17235,0
4.154262,0.5050789,35.11159,0,81.1781,0
4.376989,0.5293136,35.24341,0,82.19448,0
4.601638,0.5536053,35.38089,0,83.50911,0
4.839283,0.5730993,35.52048,0,84.67326,0
5.083732,0.5919371,35.66106,0,85.80903,0
5.333793,0.6109468,35.80219,0,86.94831,0
5.595906,0.6260499,35.94398,0,88.07701,0
5.870004,0.637229,36.08639,0,89.20558,0
6.148037,0.6441554,36.22499,0,90.33403,0
6.428459,0.6469184,36.35894,0,91.46236,0
6.711151,0.6456615,36.48814,0,92.59055,0
6.995996,0.6405244,36.61251,0,93.71861,0
7.28288,0.6316427,36.73197,0,94.84653,0
7.571689,0.6191481,36.84644,0,95.97435,0
7.861745,0.6038303,36.9551,0,97.05423,0
8.135481,0.6007668,37.05563,0,97.73384,0
8.412767,0.6001542,37.15553,0,98.39703,0
8.6961,0.6000315,37.25465,0,99.17821,0
8.991183,0.5959849,37.35192,0,99.96803,0
9.287933,0.588154,37.44395,0,100.7581,0
9.586205,0.5766711,37.53075,0,101.5483,0
9.885855,0.5616652,37.61233,0,102.3388,0
10.18675,0.5432624,37.68868,0,103.1294,0
10.48876,0.5215849,37.75982,0,103.9203,0
10.79175,0.4967521,37.82575,0,104.7113,0
11.06927,0.4913503,37.88072,0,105.7242,0
11.34863,0.49027,37.931,0,106.728,0
11.63386,0.490054,37.97711,0,107.7303,0
11.92573,0.4900108,38.01903,0,108.7322,0
12.22432,0.4900021,38.05667,0,109.7341,0
12.52864,0.4900004,38.0898,0,110.7359,0
12.83349,0.4899999,38.11775,0,111.7378,0
13.13876,0.4899999,38.1405,0,112.7396,0
13.44438,0.49,38.15805,0,113.7415,0
13.75025,0.49,38.17039,0,114.7433,0
14.05628,0.49,38.17751,0,115.7451,0
14.36239,0.49,38.17941,0,116.7469,0
14.66848,0.4899999,38.17606,0,117.7488,0
14.97447,0.4899999,38.16749,0,118.7506,0
15.28026,0.4899999,38.15368,0,119.7524,0
15.58578,0.4899999,38.13462,0,120.7542,0
15.89092,0.4899999,38.11034,0,121.756,0
16.19559,0.4899999,38.08083,0,122.7578,0
16.49972,0.4899998,38.04609,0,123.7596,0
16.80319,0.4899999,38.00613,0,124.7614,0
17.10594,0.49,37.96096,0,125.7632,0
17.40786,0.49,37.91059,0,126.765,0
17.70887,0.49,37.85503,0,127.7668,0
18.00888,0.4899999,37.7943,0,128.7686,0
18.3078,0.49,37.72841,0,129.7704,0
18.60553,0.49,37.65738,0,130.7722,0
18.902,0.49,37.58122,0,131.774,0
19.1971,0.4899999,37.49997,0,132.7757,0
19.49076,0.49,37.41363,0,133.7775,0
19.78288,0.49,37.32223,0,134.7793,0
20.07338,0.4899999,37.2258,0,135.7811,0
20.36217,0.4899999,37.12437,0,136.7828,0
20.64916,0.49,37.01796,0,137.7846,0
20.93426,0.49,36.9066,0,138.7864,0
21.2174,0.4899999,36.79032,0,139.7881,0
21.49848,0.4899999,36.66916,0,140.7899,0
21.77741,0.49,36.54316,0,141.7917,0
22.05413,0.49,36.41234,0,142.7934,0
22.32853,0.49,36.27674,0,143.7952,0
22.60054,0.49,36.13642,0,144.797,0
22.87008,0.4899999,35.99139,0,145.7987,0
23.13706,0.4899999,35.84172,0,146.8005,0
23.4014,0.4899999,35.68744,0,147.8022,0
23.66303,0.4899999,35.52859,0,148.804,0
23.92186,0.4899999,35.36523,0,149.8058,0
24.17781,0.49,35.1974,0,150.8075,0
24.43081,0.4899999,35.02515,0,151.8092,0
24.68078,0.4899999,34.84853,0,152.811,0
24.92765,0.4899999,34.66759,0,153.8127,0
25.17133,0.4899999,34.4824,0,154.8145,0
25.41176,0.4899999,34.293,0,155.8163,0
25.64886,0.4899999,34.09944,0,156.818,0
25.88255,0.4899999,33.90179,0,157.8197,0
26.11277,0.4899999,33.70012,0,158.8215,0
26.33945,0.4899999,33.49446,0,159.8232,0
26.56252,0.4899999,33.2849,0,160.825,0
26.78191,0.49,33.07148,0,161.8267,0
26.99755,0.49,32.85429,0,162.8285,0
27.20937,0.4899999,32.63337,0,163.8302,0
27.41732,0.4899999,32.40879,0,164.8319,0
27.62133,0.4899999,32.18063,0,165.8337,0
27.82133,0.4899999,31.94896,0,166.8354,0
28.01727,0.49,31.71383,0,167.8372,0
28.20908,0.49,31.47533,0,168.8389,0
28.39671,0.49,31.23353,0,169.8407,0
28.58009,0.49,30.98849,0,170.8424,0
28.75918,0.49,30.74029,0,171.8441,0
28.93392,0.4899999,30.48902,0,172.8459,0
29.10428,0.4899999,30.23475,0,173.8453,0
29.27026,0.49,29.97761,0,174.8473,0
29.43178,0.49,29.71764,0,175.8558,0
29.58877,0.49,29.45491,0,176.8644,0
29.74118,0.4899999,29.1895,0,177.873,0
29.88898,0.49,28.9215,0,178.8646,0
30.03211,0.4899999,28.65097,0,179.856,0
30.17053,0.4899999,28.37801,0,180.8474,0
30.30409,0.4899999,28.10264,0,181.8491,0
30.43283,0.49,27.82498,0,182.8508,0
30.5567,0.49,27.54511,0,183.8526,0
30.67566,0.4899999,27.26312,0,184.8543,0
30.78967,0.4899998,26.97909,0,185.856,0
30.89871,0.4899999,26.69312,0,186.8577,0
31.00274,0.4899999,26.40528,0,187.8595,0
31.10172,0.49,26.11568,0,188.8612,0
31.19562,0.4899999,25.82438,0,189.8629,0
31.28442,0.49,25.5315,0,190.8647,0
31.3681,0.49,25.2371,0,191.8664,0
31.44661,0.4899999,24.94129,0,192.8681,0
31.51995,0.4899999,24.64415,0,193.8698,0
31.58808,0.4899999,24.34578,0,194.8716,0
31.65099,0.4899999,24.04626,0,195.8733,0
31.70865,0.4899999,23.74568,0,196.875,0
31.76106,0.49,23.44415,0,197.8767,0
31.80819,0.4899999,23.14174,0,198.8785,0
31.85003,0.4899999,22.83856,0,199.8802,0
31.88656,0.4899998,22.5347,0,200.8819,0
31.91778,0.4899999,22.23024,0,201.8836,0
31.94367,0.4899999,21.92528,0,202.8853,0
31.96423,0.49,21.61992,0,203.8871,0
31.97945,0.49,21.31425,0,204.8888,0
31.98932,0.49,21.00835,0,205.8905,0
31.99385,0.49,20.70233,0,206.8923,0
31.99303,0.4899999,20.39628,0,207.894,0
31.98686,0.4899999,20.09028,0,208.8957,0
31.97535,0.49,19.78445,0,209.8974,0
31.95849,0.4899999,19.47886,0,210.8992,0
31.93629,0.49,19.17361,0,211.9009,0
31.90877,0.4899999,18.8688,0,212.9026,0
31.87592,0.4899999,18.56451,0,213.9043,0
31.83775,0.4899999,18.26085,0,214.906,0
31.79429,0.4899999,17.95789,0,215.9078,0
31.74553,0.4899999,17.65575,0,216.9095,0
31.69151,0.4899999,17.3545,0,217.9112,0
31.63222,0.4899999,17.05424,0,218.9129,0
31.5677,0.49,16.75507,0,219.9147,0
31.49796,0.49,16.45707,0,220.9164,0
31.42302,0.49,16.16033,0,221.9181,0
31.34291,0.4899999,15.86495,0,222.9198,0
31.25764,0.49,15.57101,0,223.9216,0
31.16725,0.49,15.27861,0,224.9233,0
31.07176,0.49,14.98783,0,225.925,0
30.97121,0.4899999,14.69877,0,226.9267,0
30.86561,0.4899999,14.41151,0,227.9284,0
30.75502,0.4899999,14.12614,0,228.9302,0
30.63945,0.4899999,13.84274,0,229.9319,0
30.51894,0.4899999,13.56141,0,230.9336,0
30.39354,0.49,13.28223,0,231.9353,0
30.26328,0.4899999,13.00528,0,232.937,0
30.12819,0.4899999,12.73065,0,233.9388,0
29.98832,0.4899999,12.45843,0,234.9405,0
29.84372,0.49,12.18869,0,235.9422,0
29.69443,0.49,11.92152,0,236.9439,0
29.54048,0.49,11.657,0,237.9456,0
29.38194,0.4899999,11.39521,0,238.9474,0
29.21885,0.4899999,11.13624,0,239.9491,0
29.05125,0.49,10.88015,0,240.9508,0
28.8792,0.4899999,10.62704,0,241.9525,0
28.70275,0.49,10.37696,0,242.9543,0
28.52196,0.4899999,10.13002,0,243.956,0
28.33688,0.49,9.886267,0,244.9577,0
28.14757,0.49,9.645789,0,245.9594,0
27.95408,0.49,9.408658,0,246.9612,0
27.75648,0.49,9.174945,0,247.9629,0
27.55482,0.49,8.944722,0,248.9646,0
27.34917,0.4899999,8.71806,0,249.9663,0
27.13959,0.4899999,8.495027,0,250.968,0
26.92614,0.49,8.275692,0,251.9698,0
26.70889,0.49,8.060122,0,252.9715,0
26.4879,0.4899999,7.848382,0,253.9732,0
26.26325,0.4899999,7.640538,0,254.9749,0
26.03499,0.4899999,7.436653,0,255.9767,0
25.80321,0.4899999,7.23679,0,256.9784,0
25.56797,0.49,7.041008,0,257.9801,0
25.32934,0.4899999,6.84937,0,258.9818,0
25.0874,0.4899999,6.661932,0,259.9836,0
24.84222,0.4899999,6.478751,0,260.9853,0
24.59387,0.4899999,6.299885,0,261.987,0
24.34244,0.4899999,6.125388,0,262.9887,0
24.08799,0.4899999,5.955313,0,263.9904,0
23.83061,0.4899999,5.789712,0,264.9922,0
23.57038,0.49,5.628636,0,265.9939,0
23.30736,0.49,5.472134,0,266.9956,0
23.04165,0.4899999,5.320254,0,267.9973,0
22.77333,0.49,5.173042,0,268.9991,0
22.50248,0.4899999,5.030543,0,270.0008,0
22.22917,0.4899999,4.892801,0,271.0025,0
21.9535,0.49,4.759858,0,271.0042,0
21.67554,0.49,4.631759,0,271.0061,0
21.39538,0.49,4.50834,0,271.0081,0
21.11317,0.49,4.389474,0,271.0103,0
20.82904,0.49,4.275037,0,271.0126,0
20.54315,0.49,4.164902,0,271.015,0
20.25561,0.4899999,4.058944,0,271.0176,0
19.96654,0.4899999,3.957038,0,271.0202,0
19.67605,0.4899999,3.859061,0,271.023,0
19.38425,0.4899999,3.764889,0,271.0258,0
19.09124,0.4899999,3.674404,0,271.0287,0
18.7971,0.4899999,3.587485,0,271.0318,0
18.50192,0.4899999,3.504018,0,271.0349,0
18.20577,0.4899999,3.423887,0,271.038,0
17.90873,0.4899999,3.346982,0,271.0413,0
17.61087,0.4899999,3.273192,0,271.0446,0
17.31224,0.4899999,3.202413,0,271.0479,0
17.01291,0.4899999,3.134538,0,271.0513,0
16.71293,0.4899999,3.069469,0,271.0547,0
16.41236,0.49,3.007105,0,271.0582,0
16.11122,0.49,2.947353,0,271.0617,0
15.80958,0.4899999,2.890118,0,270.0653,0
15.50746,0.4899999,2.835312,0,269.0689,0
15.20491,0.4899999,2.782642,0,268.0727,0
14.90199,0.4899999,2.731828,0,267.0765,0
14.59877,0.4899999,2.682602,0,266.0803,0
14.29531,0.49,2.634701,0,265.0842,0
13.99165,0.4899999,2.587875,0,264.0881,0
13.68785,0.4899999,2.541878,0,263.092,0
13.38394,0.49,2.496474,0,262.0959,0
13.07998,0.49,2.451437,0,261.0998,0
12.77598,0.49,2.406549,0,260.1037,0
12.472,0.49,2.361597,0,259.1075,0
12.16805,0.4899999,2.316382,0,258.1114,0
11.86419,0.49,2.270707,0,257.1152,0
11.56043,0.49,2.224387,0,256.119,0
11.2568,0.49,2.177243,0,255.1227,0
10.95335,0.4899999,2.129102,0,254.1265,0
10.6501,0.49,2.079801,0,253.1302,0
10.34709,0.49,2.029182,0,252.1339,0
10.04434,0.4899999,1.977093,0,251.1375,0
9.741895,0.49,1.923392,0,250.1412,0
9.439786,0.49,1.867939,0,249.1448,0
9.13805,0.49,1.810603,0,249.1485,0
8.836724,0.4899999,1.751262,0,249.1522,0
8.535772,0.4899999,1.689989,0,249.1558,0
8.338138,0.5780007,1.650469,0,249.2415,0
8.059363,0.5956008,1.586363,0,249.3263,0
7.763852,0.5991209,1.519652,0,249.3069,0
7.465441,0.5998249,1.450422,0,249.3009,0
7.166724,0.5999658,1.379504,0,249.2834,0
6.863616,0.5960417,1.305953,0,249.2692,0
6.560876,0.5883438,1.230968,0,249.2551,0
6.268201,0.5860464,1.157294,0,249.25,0
5.986594,0.5898554,1.085927,0,249.4326,0
5.698195,0.5903422,1.010492,0,249.401,0
0,0.6,0,0,0,0
0,0.596076,0,0,0,0
0,0.588228,0,0,0,0
0,0.5764561,0,0,0,0
0,0.5607601,0,0,0,0
0,0.5411401,0,0,0,0
0,0.5175961,0,0,0,0
0,0.5035192,0,0,0,0
0,0.5007039,0,0,0,0
0,0.5001408,0,0,0,0
0,0.5000281,0,0,0,0
0,0.5000056,0,0,0,0
0,0.5000011,0,0,0,0
0,0.5000002,0,0,0,0
0,0.5000001,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
-0.0001172498,0.5,0.007291195,0,0.003891138,0
-2.973201E-05,0.5,0.02187383,0,0.007778689,0
9.723989E-05,0.5,0.04374746,0,0.01166418,0
2.479261E-05,0.5,0.0729125,0,0.007766472,0
-8.650428E-05,0.5,0.1093686,0,0.003880705,0
7.634226E-07,0.5,0.153116,0,0.00777789,0
0.0001284281,0.5,0.2041546,0,0.01166358,0
6.009531E-05,0.5,0.2624844,0,0.00776651,0
-4.708706E-05,0.5,0.3281054,0,0.003880742,0
4.277196E-05,0.5,0.4010176,0,0.00777764,0
0.0001732434,0.5,0.481221,0,0.0116668,0
0.000108861,0.5,0.5687156,0,0.007769938,0
5.639216E-06,0.5,0.6635014,0,0.00388417,0
9.877529E-05,0.5,0.7655784,0,0.007780941,0
0.0002326,0.5,0.8749466,0,0.01167012,0
0.000172146,0.5,0.9916061,0,0.007773364,0
7.285968E-05,0.5,1.115557,0,0.003887596,0
0.0001695421,0.5,1.246799,0,0.007784293,0
7.244913E-05,0.5,1.385332,0,0.003887767,0
0.0001714967,0.5,1.531156,0,0.007784456,0
0.0003112633,0.5,1.684271,0,0.01167364,0
0.0002577131,0.5,1.844678,0,0.01555958,0
0.0004005894,0.5,2.012375,0,0.0194489,0
0.0005858127,0.5,2.187364,0,0.02333808,0
0.0008131673,0.4999999,2.369644,0,0.02723051,0
0.001082522,0.4999999,2.559216,0,0.03112295,0
0.001393815,0.4999999,2.756078,0,0.03502209,0
0.001513053,0.4999999,2.960232,0,0.03889119,0
0.001595826,0.4999999,3.171677,0,0.04275669,0
0.001643864,0.4999999,3.390413,0,0.04661849,0
0.001658801,0.4999998,3.61644,0,0.05047318,0
0.001642177,0.4999998,3.849759,0,0.05432778,0
0.00168096,0.5,4.090368,0,0.05719906,0
0.001717356,0.5,4.338269,0,0.05939092,0
0.001727822,0.4999999,4.593462,0,0.06180347,0
0.001683144,0.4999999,4.855945,0,0.06561232,0
0.001645022,0.4999999,5.125719,0,0.06310035,0
0.001629057,0.4999999,5.402785,0,0.06209334,0
0.001730585,0.4999999,5.687142,0,0.06436307,0
0.001899047,0.4999999,5.96679,0,0.06047973,0
0.002106403,0.5,6.241729,0,0.06438379,0
0.002351377,0.4999999,6.511959,0,0.0682838,0
0.00263356,0.4999999,6.777481,0,0.072189,0
0.002952268,0.4999999,7.038293,0,0.07610257,0
0.003306744,0.4999998,7.294397,0,0.080023,0
0.003696232,0.5,7.545792,0,0.08391268,0
0.004119954,0.5,7.792478,0,0.08780896,0
0.004577178,0.4999999,8.034455,0,0.09171196,0
0.005067107,0.4999999,8.271724,0,0.09562525,0
0.005588923,0.5,8.504283,0,0.09950772,0
0.006141765,0.4999999,8.732134,0,0.1033985,0
0.006724877,0.4999999,8.955276,0,0.1073012,0
0.00733737,0.4999999,9.173708,0,0.1111936,0
0.007978356,0.5,9.387432,0,0.115079,0
0.008646958,0.4999999,9.596447,0,0.1189952,0
0.009342244,0.4999999,9.800754,0,0.122901,0
0.0100633,0.4999999,10.00035,0,0.126798,0
0.01080915,0.5,10.19524,0,0.1306864,0
0.01157881,0.5,10.38542,0,0.1345712,0
0.0123713,0.5000001,10.57089,0,0.1384456,0
0.01318557,0.4999999,10.75165,0,0.142356,0
0.01402058,0.4999999,10.9277,0,0.1462614,0
0.01487523,0.4999999,11.09905,0,0.1501594,0
0.01574841,0.4999999,11.26568,0,0.1540538,0
0.01663898,0.5,11.42761,0,0.1579378,0
0.01754576,0.5,11.58483,0,0.1618182,0
0.01846755,0.5,11.73733,0,0.165695,0
0.01940311,0.5000001,11.88513,0,0.1695682,0
0.02035113,0.4999999,12.02822,0,0.1734791,0
0.02131027,0.4999999,12.1666,0,0.1773867,0
0.02227914,0.4999999,12.30027,0,0.1812906,0
0.02325632,0.4999999,12.42924,0,0.1851939,0
0.02424034,0.4999999,12.55349,0,0.1890935,0
0.02522963,0.4999999,12.67304,0,0.1929915,0
0.02622263,0.4999999,12.78787,0,0.1968892,0
0.02721774,0.4999999,12.898,0,0.2007864,0
0.02821317,0.4999999,13.00342,0,0.2046818,0
0.02920711,0.4999999,13.10413,0,0.2085785,0
0.03019773,0.4999999,13.20013,0,0.2124766,0
0.03118302,0.4999999,13.29142,0,0.2163709,0
0.03216091,0.4999999,13.378,0,0.2202682,0
0.03312921,0.4999999,13.45987,0,0.2241692,0
0.03408564,0.4999999,13.53704,0,0.2280713,0
0.03502769,0.4999999,13.60949,0,0.2319784,0
0.03595277,0.4999999,13.67724,0,0.2358886,0
0.03685809,0.4999998,13.74028,0,0.2398017,0
0.03774065,0.4999998,13.79861,0,0.2437179,0
0.03859722,0.5,13.85223,0,0.2475948,0
0.0394243,0.5,13.90114,0,0.2514744,0
0.04021807,0.5,13.94534,0,0.2553602,0
0.04097431,0.4999999,13.98483,0,0.2592484,0
0.04168824,0.4999999,14.01961,0,0.2631432,0
0.04235452,0.4999999,14.04969,0,0.2670408,0
0.0429669,0.4999998,14.07506,0,0.2709459,0
0.04351807,0.5,14.09571,0,0.2748138,0
0.04399907,0.5,14.11166,0,0.2786864,0
0.04439839,0.4999999,14.1229,0,0.2825648,0
0.0446997,0.4999999,14.12944,0,0.2864463,0
0.0448989,0.4999999,14.13126,0,0.2920149,0
0.04498229,0.4999999,14.13125,0,0.2951064,0
0.04498181,0.4999998,14.13125,0,0.2950826,0
0.04498158,0.4999998,14.13125,0,0.2950883,0
0.04498139,0.4999998,14.13125,0,0.2950958,0
0.04498118,0.4999998,14.13125,0,0.295102,0
0.044981,0.4999998,14.13125,0,0.2951095,0
0.04498078,0.4999998,14.13125,0,0.2951157,0
0.0449806,0.4999998,14.13125,0,0.2951232,0
0.04498038,0.4999998,14.13125,0,0.2951294,0
0.0449802,0.4999998,14.13125,0,0.295137,0
0.04497999,0.4999998,14.13125,0,0.2951432,0
0.0449798,0.4999998,14.13125,0,0.2951507,0
0.04497959,0.4999998,14.13125,0,0.2951569,0
0.0449794,0.4999998,14.13125,0,0.2951644,0
0.04497919,0.4999998,14.13125,0,0.2951706,0
0.044979,0.4999998,14.13125,0,0.2951781,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04497882,0.4999998,14.13125,0,0.2951856,0
0.04513364,0.4999998,14.13854,0,0.2991113,0
0.04535645,0.4999999,14.15312,0,0.3029954,0
0.04564542,0.4999999,14.17499,0,0.3068927,0
0.04600004,0.5,14.20416,0,0.3107795,0
0.04642035,0.5,14.24061,0,0.3146558,0
0.04690659,0.4999999,14.28436,0,0.3185632,0
0.04745915,0.4999999,14.33539,0,0.3224619,0
0.04807845,0.4999999,14.39372,0,0.3263519,0
0.048765,0.5,14.45933,0,0.3302386,0
0.04951937,0.5,14.53224,0,0.3341166,0
0.05034207,0.4999999,14.61244,0,0.3380276,0
0.05123365,0.4999999,14.69993,0,0.3419316,0
0.05219467,0.4999999,14.79471,0,0.3458303,0
0.05322575,0.4999999,14.89678,0,0.3497204,0
0.05432751,0.5,15.00614,0,359.3536,0
0.05549776,0.5,15.12279,0,358.3575,0
0.05653363,0.4999999,15.24674,0,357.3613,0
0.05723865,0.4999999,15.37797,0,356.3652,0
0.05742154,0.4999999,15.51647,0,355.369,0
0.05689551,0.4999999,15.66225,0,354.3728,0
0.05547749,0.5,15.81528,0,353.3765,0
0.05298769,0.5,15.97554,0,352.3802,0
0.04924919,0.5,16.14302,0,351.384,0
0.04408762,0.4999999,16.31768,0,350.3877,0
0.0373309,0.4999999,16.49951,0,349.3914,0
0.02880909,0.5,16.68847,0,348.3951,0
0.01835419,0.5,16.88452,0,347.3987,0
0.005800126,0.4999999,17.08763,0,346.4024,0
-0.009017449,0.5,17.29775,0,345.4061,0
-0.02626121,0.5,17.51484,0,344.4097,0
-0.04609206,0.5,17.73886,0,343.4134,0
-0.06866944,0.5,17.96976,0,343.4171,0
-0.09414696,0.5,18.20748,0,343.4207,0
-0.1226886,0.5,18.452,0,343.4244,0
-0.1541223,0.4999999,18.70334,0,344.4281,0
-0.1884118,0.5,18.96151,0,345.4319,0
-0.2253243,0.5,19.22657,0,346.4357,0
-0.2646308,0.4999999,19.49857,0,347.4396,0
-0.3061067,0.4999999,19.77757,0,347.4435,0
-0.3495323,0.5,20.06363,0,346.4473,0
-0.3948942,0.5,20.35673,0,345.4512,0
-0.4423806,0.4999999,20.65684,0,344.4551,0
-0.4915762,0.4999999,20.96012,0,343.4589,0
